"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Solyc11g071470.1",3150.05471879909,6.76405755172596,0.24946334489747,23.1058296524285,4.04555324745174e-118,1.55182285361776e-115
"Solyc10g075110.2",21478.6371516559,9.01572859997016,0.349331783543541,22.9458897746448,1.61950651668423e-116,6.11515538784236e-114
"Solyc08g083240.3",2956.95500361396,8.02056213926069,0.307278159438638,22.8475793791737,1.54465540259468e-115,5.40987571871057e-113
"Solyc03g007690.1",1891.9203959664,4.72713265450957,0.163580706044306,22.784671521714,6.50688657086249e-115,2.21472423762624e-112
"Solyc07g055950.3",3721.55075641379,6.91267021115678,0.260025247109625,22.7388312361224,1.85092848499284e-114,6.12733394086808e-112
"Solyc10g086180.2",71078.5186339529,5.26121659779863,0.189825720493473,22.4480464855928,1.33720304613546e-111,4.19673361206616e-109
"Solyc01g009040.3",987.116733509865,5.90248344003834,0.220145865555824,22.269250561034,7.34188324550879e-110,2.27466603219187e-107
"Solyc02g093950.3",1118.72899432398,6.70862360735128,0.25746809083837,22.1721596208788,6.37759657120881e-109,1.9265124842479e-106
"Solyc01g109150.4",3130.63664721123,10.2796207366531,0.418539041352169,22.1714579043178,6.47780138514751e-109,1.93262405275895e-106
"Solyc07g066060.3",3950.78722042219,5.18437343137325,0.190932711649196,21.9154349992225,1.85117459840376e-106,5.26299827588533e-104
"Solyc08g083230.2",1304.39967790889,5.54214788467386,0.208051971281366,21.8317945112432,1.15784795057844e-105,3.25355274112542e-103
"Solyc10g080870.3",2835.86858908977,9.56231179405271,0.399024756101067,21.458096679806,3.83691788204773e-102,1.03025508375073e-99
"Solyc10g081560.2",2569.63563995334,9.11495710372624,0.378412150385649,21.4447583024385,5.11110572427218e-102,1.3573074827776e-99
"Solyc02g071700.3",1417.29179364445,7.84378130802659,0.320163999662426,21.3758614811238,2.24148144824348e-101,5.76251496577148e-99
"Solyc12g096790.1",17143.3830756035,13.9550277188145,0.610320688374342,21.2265911439471,5.42582638859475e-100,1.35175794336887e-97
"Solyc09g075360.3",2441.55077640362,6.40642375489237,0.256396815571619,21.0861579651023,1.06573587010737e-98,2.60147202394087e-96
"Solyc03g118780.3",4659.85148496787,5.5295820349496,0.214989177131288,21.0688840033259,1.53506650515818e-98,3.70964171636526e-96
"Solyc02g071060.3",1065.79956078021,5.27724150945703,0.203663961288231,21.0014647775792,6.35943555693114e-98,1.52160514523562e-95
"Solyc10g078350.2",2171.66344088833,7.83291146087772,0.325505330701406,20.9917037185045,7.809581101044e-98,1.85025820478264e-95
"Solyc03g005450.3",1900.03630796156,5.96343681886593,0.239956005070867,20.684778517629,4.74950079341147e-95,1.09310891593887e-92
"Solyc09g015170.3",1102.85425170975,4.21261066837824,0.155745446917576,20.6273167656607,1.56073374280341e-94,3.5581784555271e-92
"Solyc04g082030.1",24398.7786556467,5.80403772472958,0.234726457546247,20.4665369850055,4.27972932626842e-93,9.4884347613397e-91
"Solyc12g049250.2",1537.33897258922,8.06137591166672,0.350130005213632,20.1678685246019,1.87549440788357e-90,3.97571911060653e-88
"Solyc11g056650.2",3201.73464943168,6.81878239911853,0.288553389825257,20.1653579694291,1.97313883085811e-90,4.14633678143626e-88
"Solyc04g074810.3",1567.73418138314,6.14460028518891,0.255304532718803,20.1508380223522,2.6459678284428e-90,5.51228090880593e-88
"Solyc01g079150.3",23632.7017135234,4.34845555541407,0.16675208473875,20.0804419366636,1.09417058065027e-89,2.2219938026886e-87
"Solyc08g005610.3",2233.31955524906,7.56355748037625,0.327138887372715,20.0635196050486,1.53802677292029e-89,3.09732958286597e-87
"Solyc09g084480.3",7941.58594363831,9.13836447917282,0.40726754423029,19.9828456612073,7.76680256778234e-89,1.55117810622337e-86
"Solyc10g047030.3",1085.98227168335,7.46100642214799,0.32562832238743,19.8416598862698,1.30091820378776e-87,2.51503914501879e-85
